Gene1,Gene2,Score
SPI1,TAF5L,176
SPI1,D130040H23RIK,191
SPI1,DNAIC2,2743
SPI1,ACVR2A,109
SPI1,JRK,155
SPI1,NDUFB7,140
SPI1,FAM186A,126
SPI1,SHROOM1,134
SPI1,TDRD7,221
SPI1,SOCS2,269
SPI1,TAZ,116
SPI1,MAP3K12,264
SPI1,EZR,280
SPI1,SRD5A1,168
SPI1,NSUN2,168
SPI1,CENPW,140
SPI1,RCC1,151
SPI1,BABAM1,185
SPI1,GPATCH4,142
SPI1,PSMG1,110
SPI1,IL4I1,728
SPI1,ZFP143,118
SPI1,MEIS2,172
SPI1,SIPA1L3,308
SPI1,FNDC11,377
SPI1,IFI205,307
SPI1,SDR42E1,140
SPI1,SLC12A9,180
SPI1,CD7,279
SPI1,SYNJ2BP,139
SPI1,GM20498,139
SPI1,SNAP29,174
SPI1,PI4KA,174
SPI1,SNX9,142
SPI1,CUL1,189
SPI1,RSL1D1,283
SPI1,IGF1,690
SPI1,CPD,124
SPI1,HSPA2,142
SPI1,PDZK1IP1,702
SPI1,USH1G,309
SPI1,OTOP2,309
SPI1,TMPO,129
SPI1,IFI209,176
SPI1,ITGAD,166
SPI1,EYA2,363
SPI1,PTPRS,177
SPI1,TRIM21,203
SPI1,CCDC142,139
SPI1,AIP,180
SPI1,GPR132,201
SPI1,ISOC2A,155
SPI1,CYHR1,229
SPI1,CAR13,243
SPI1,ANGPT4,203
SPI1,ASCC3,291
SPI1,VAMP3,143
SPI1,BTBD10,151
SPI1,RADIL,1147
SPI1,NEURL3,276
SPI1,VMN1R1,159
SPI1,CCDC71,306
SPI1,GIMAP4,752
SPI1,CHIL3,248
SPI1,PFPL,274
SPI1,ATP5B,326
SPI1,RAI1,787
SPI1,CLOCK,152
SPI1,TRAK1,338
SPI1,GPI1,162
SPI1,CDIP1,239
SPI1,1700019D03RIK,152
SPI1,ZKSCAN7,324
SPI1,IFIT1,195
SPI1,CDK16,241
SPI1,USHBP1,185
SPI1,OLFR697,393
SPI1,MVK,265
SPI1,MMAB,265
SPI1,PSMD9,130
SPI1,AMIGO1,172
SPI1,SPATA5,111
SPI1,NUDT6,111
SPI1,EXOC3L4,323
SPI1,LTBP3,277
SPI1,ATF6,441
SPI1,EIF3C,184
SPI1,SSTR2,476
SPI1,RPP38,259
SPI1,TIAM1,206
SPI1,RAET1C,436
SPI1,RAET1B,436
SPI1,ABHD2,311
SPI1,GIPR,523
SPI1,ULK4,339
SPI1,GPR171,367
SPI1,TRIR,137
SPI1,PDCD2,165
SPI1,ACTR10,102
SPI1,RPP14,101
SPI1,HTD2,101
SPI1,GAS2L1,284
SPI1,ODF2L,263
SPI1,JAGN1,188
SPI1,FAP,559
SPI1,RASGEF1B,131
SPI1,NAP1L2,341
SPI1,SOD2,285
SPI1,CCDC28A,328
SPI1,2200002J24RIK,242
SPI1,LRP5,309
SPI1,MILL2,114
SPI1,CLK4,199
SPI1,BC049762,199
SPI1,DAP3,186
SPI1,ULK3,296
SPI1,MEIS1,181
SPI1,CREBL2,213
SPI1,DRAP1,108
SPI1,AI837181,108
SPI1,2410004B18RIK,127
SPI1,CNNM2,189
SPI1,TARSL2,151
SPI1,ZFP369,330
SPI1,HAX1,157
SPI1,CARD19,251
SPI1,VMAC,135
SPI1,NDUFA11,135
SPI1,FAF2,172
SPI1,LCLAT1,181
SPI1,TMEM250-PS,126
SPI1,ZFP609,262
SPI1,KLHDC8B,306
SPI1,SLC45A3,153
SPI1,LUC7L2,218
SPI1,TMEM62,200
SPI1,KLRK1,653
SPI1,NKPD1,313
SPI1,MRPL42,352
SPI1,PEG12,174
SPI1,RBM15,134
SPI1,B4GALT1,359
SPI1,LETM2,442
SPI1,IL2RA,241
SPI1,CDSN,1013
SPI1,STK10,272
SPI1,GRAMD4,783
SPI1,ARPC1A,161
SPI1,ZFP457,140
SPI1,GPCPD1,242
SPI1,GGCT,137
SPI1,KATNAL1,152
SPI1,ZFP820,184
SPI1,WASHC5,291
SPI1,NSMCE2,291
SPI1,ILF2,121
SPI1,ANGPT1,108
SPI1,TLR3,211
SPI1,TLK1,120
SPI1,UQCR11,162
SPI1,RNF157,215
SPI1,HCAR2,241
SPI1,PSIP1,206
SPI1,TRPC4AP,122
SPI1,CEP162,172
SPI1,CAT,171
SPI1,GM10778,233
SPI1,CX3CL1,242
SPI1,TMEM185B,152
SPI1,CDKN2C,150
SPI1,RARB,707
SPI1,MTM1,360
SPI1,RAD51C,162
SPI1,NCAPG2,110
SPI1,ZFP141,178
SPI1,GOLGA5,130
SPI1,ACAA1A,146
SPI1,D16ERTD472E,193
SPI1,C1GALT1C1,239
SPI1,CBR2,197
SPI1,TMEM94,166
SPI1,ZFP442,502
SPI1,SUMF2,172
SPI1,GM6377,217
SPI1,CSTF2,151
SPI1,TRNAU1AP,188
SPI1,BTBD1,161
SPI1,SNRNP27,184
SPI1,FAM71D,184
SPI1,CEP78,206
SPI1,SELENOW,140
SPI1,CSF3,341
SPI1,CKAP4,310
SPI1,EVA1B,224
SPI1,PCOLCE,241
SPI1,TMEM268,1048
SPI1,SMARCAD1,172
SPI1,PYGB,106
SPI1,CLIC1,161
SPI1,CLASP2,173
SPI1,TXNIP,179
SPI1,ANGPTL6,1900
SPI1,MED9,206
SPI1,HTRA3,174
SPI1,RBMS2,259
SPI1,PTPRC,135
SPI1,CTNNA1,246
SPI1,HBB-BT,563
SPI1,HBB-B2,563
SPI1,SPC25,112
SPI1,HNRNPAB,110
SPI1,RPRD1A,138
SPI1,DTX3L,134
SPI1,BRWD1,220
SPI1,SMAD5,151
SPI1,BRD7,298
SPI1,BICD1,206
SPI1,KLRB1A,1217
SPI1,KIFAP3,151
SPI1,GATAD1,179
SPI1,ERLEC1,172
SPI1,ASB3,172
SPI1,HERPUD1,278
SPI1,1700037H04RIK,217
SPI1,GAN,102
SPI1,RNF103,107
SPI1,EXO1,140
SPI1,STYX,132
SPI1,ATG16L2,128
SPI1,CYP2J6,151
SPI1,SLC13A1,346
SPI1,STARD6,198
SPI1,PKP2,181
SPI1,4930503L19RIK,198
SPI1,INKA1,120
SPI1,CCDC97,130
SPI1,NKTR,130
SPI1,ABHD14B,221
SPI1,ABHD14A,221
SPI1,KLF16,134
SPI1,CHD1,156
SPI1,TAF12,159
SPI1,ADCY4,191
SPI1,CC2D1B,130
SPI1,PRAM1,126
SPI1,PTPRE,371
SPI1,RPS4X,206
SPI1,UNC45A,123
SPI1,TMEM200B,586
SPI1,TRMT13,157
SPI1,RAB11A,131
SPI1,ADGRL3,184
SPI1,H2-KE6,259
SPI1,ZFP68,105
SPI1,RNF115,194
SPI1,POLR3C,194
SPI1,PTGES3,157
SPI1,MRPL48,304
SPI1,SLC25A10,137
SPI1,OLFR101,151
SPI1,KMO,627
SPI1,ACSF3,206
SPI1,TNRC6A,130
SPI1,CGRRF1,220
SPI1,EFCAB12,194
SPI1,CIAO2A,274
SPI1,HIPK3,143
SPI1,CD209D,1582
SPI1,IL17B,1106
SPI1,SF3B4,181
SPI1,CUL7,184
SPI1,GLRX3,125
SPI1,NEMP1,170
SPI1,NCLN,203
SPI1,MFSD13A,152
SPI1,PPIA,240
SPI1,OLFR549,262
SPI1,ACYP1,552
SPI1,SPRED1,183
SPI1,ZFP759,130
SPI1,DPH5,120
SPI1,HOPX,275
SPI1,POMK,218
SPI1,PIDD1,150
SPI1,IGSF9,706
SPI1,LZTS2,309
SPI1,ITPA,158
SPI1,CLPB,161
SPI1,MRPL4,253
SPI1,ATR,124
SPI1,1700065D16RIK,124
SPI1,TRIM26,129
SPI1,RGL3,328
SPI1,TPX2,229
SPI1,XBP1,305
SPI1,ZFP933,140
SPI1,ZFP180,434
SPI1,SSH1,146
SPI1,RBM4,343
SPI1,EI24,172
SPI1,ASTL,161
SPI1,LRWD1,176
SPI1,HK2,393
SPI1,GSKIP,130
SPI1,ATG2B,130
SPI1,HSD11B1,129
SPI1,LRRC42,253
SPI1,NUAK2,208
SPI1,LMO1,262
SPI1,KDM4D,162
SPI1,CWC15,162
SPI1,SRPX2,1429
SPI1,RCE1,162
SPI1,GLUL,285
SPI1,THY1,162
SPI1,CAR12,331
SPI1,SLC7A15,184
SPI1,TXNDC5,130
SPI1,UBE2C,229
SPI1,PPFIA4,584
SPI1,LPGAT1,135
SPI1,POMT2,102
SPI1,GSTZ1,102
SPI1,PFDN2,205
SPI1,NIT1,205
SPI1,OLA1,151
SPI1,TENT5B,143
SPI1,XPO6,332
SPI1,0610040J01RIK,397
SPI1,UBE2R2,200
SPI1,HEBP2,305
SPI1,MRGPRA6,265
SPI1,NHSL1,299
SPI1,METTL15,433
SPI1,HYAL3,186
SPI1,5430427O19RIK,224
SPI1,NMI,177
SPI1,TGFBR3,665
SPI1,CCR9,217
SPI1,CORO1A,187
SPI1,SIRPB1A,163
SPI1,ZC3H6,123
SPI1,PIK3R3,273
SPI1,OCSTAMP,429
SPI1,SOX15,186
SPI1,MAP1A,366
SPI1,SSB,193
SPI1,FRS2,181
SPI1,KRTAP5-4,247
SPI1,ANK3,195
SPI1,DHX35,195
SPI1,TCF19,368
SPI1,CCHCR1,368
SPI1,FOXH1,803
SPI1,PDZD9,648
SPI1,CCDC69,642
SPI1,CCDC14,176
SPI1,CCDC155,117
SPI1,REM2,381
SPI1,FAM102A,221
SPI1,ZBTB21,101
SPI1,RAB15,326
SPI1,COL25A1,315
SPI1,A930033H14RIK,291
SPI1,CD226,460
SPI1,TNIP3,223
SPI1,TMEM29,140
SPI1,STRA8,218
SPI1,MAPK7,232
SPI1,SEMA3A,241
SPI1,DNAJC22,462
SPI1,MAP2,668
SPI1,ZKSCAN8,152
SPI1,LTV1,229
SPI1,ARHGEF12,229
SPI1,PARP9,134
SPI1,LRCOL1,346
SPI1,RRP1B,243
SPI1,TSPO,261
SPI1,CIPC,207
SPI1,P2RY10,331
SPI1,ZFP105,380
SPI1,EXOSC2,111
SPI1,RAET1A,315
SPI1,ROMO1,280
SPI1,NFS1,280
SPI1,ZC3H12D,255
SPI1,ANAPC11,167
SPI1,ALYREF,167
SPI1,TRPM3,448
SPI1,GCLC,178
SPI1,TJP2,420
SPI1,ZFP346,250
SPI1,CRELD1,217
SPI1,PPP1R37,204
SPI1,CTNNBL1,132
SPI1,PEAR1,141
SPI1,TIMD4,220
SPI1,XAF1,241
SPI1,GNA11,200
SPI1,TIMD2,912
SPI1,KIF2C,129
SPI1,ENSA,156
SPI1,DCK,158
SPI1,PDE4A,105
SPI1,CAND2,306
SPI1,SLC25A3,130
SPI1,TNFRSF11A,255
SPI1,PTPN23,201
SPI1,SIX1,189
SPI1,CREB3L1,358
SPI1,PITPNM1,215
SPI1,SPRYD7,274
SPI1,NDST1,336
SPI1,KRT25,229
SPI1,TNIP1,171
SPI1,HMGN5,151
SPI1,FAM187A,210
SPI1,LARS,385
SPI1,CAVIN1,166
SPI1,SARNP,101
SPI1,ORMDL2,101
SPI1,PCID2,120
SPI1,CUL4A,120
SPI1,NR1I2,234
SPI1,PROC,184
SPI1,SMIM4,292
SPI1,TADA2B,125
SPI1,CCDC96,125
SPI1,NBDY,120
SPI1,ITGA1,121
SPI1,IGF2BP2,540
SPI1,PLP2,198
SPI1,TRIB3,206
SPI1,SLC22A21,243
SPI1,SFMBT2,714
SPI1,CLEC4N,414
SPI1,VBP1,480
SPI1,DUSP4,225
SPI1,SNX11,1123
SPI1,TNFRSF9,579
SPI1,NDUFA8,165
SPI1,ARFGEF2,374
SPI1,CREBBP,122
SPI1,ERF,162
SPI1,ZFP329,110
SPI1,COX8A,174
SPI1,ERBB3,151
SPI1,TERF2IP,125
SPI1,KARS,125
SPI1,COBLL1,179
SPI1,MET,674
SPI1,PRDM4,162
SPI1,GPD1L,156
SPI1,MLH1,105
SPI1,EPM2AIP1,105
SPI1,EMC9,466
SPI1,1110051M20RIK,193
SPI1,FANCE,132
SPI1,TMA16,197
SPI1,CHIL5,751
SPI1,PLVAP,234
SPI1,RNF130,296
SPI1,TMEM30B,340
SPI1,PIK3CB,150
SPI1,TMEM176B,214
SPI1,AFG1L,1118
SPI1,NR1D1,178
SPI1,HMG20B,256
SPI1,YLPM1,141
SPI1,CLCN7,335
SPI1,1500009L16RIK,309
SPI1,TRIM45,189
SPI1,NKAPL,139
SPI1,ZFP93,218
SPI1,SUGP2,162
SPI1,ARMC6,162
SPI1,FLNB,130
SPI1,RCAN3,160
SPI1,AMDHD1,193
SPI1,BSX,230
SPI1,FANCG,147
SPI1,ING3,120
SPI1,AMFR,190
SPI1,ACP2,121
SPI1,SPCS1,137
SPI1,GLT8D1,137
SPI1,USP27X,140
SPI1,LAP3,116
SPI1,TTC39A,120
SPI1,MSANTD4,1307
SPI1,PAQR5,174
SPI1,2410015M20RIK,157
SPI1,PCDH19,184
SPI1,LAMTOR1,153
SPI1,DYSF,272
SPI1,KLHL25,151
SPI1,ZFP78,169
SPI1,TMX2,130
SPI1,MED19,130
SPI1,CLEC2D,185
SPI1,HOMER1,129
SPI1,PDZD4,1476
SPI1,TMCC1,172
SPI1,DDX19B,140
SPI1,CCDC38,193
SPI1,RAB19,317
SPI1,CDH17,154
SPI1,TCP11L2,301
SPI1,ZFP608,170
SPI1,SCAI,130
SPI1,FOXA3,124
SPI1,ZNRD1AS,151
SPI1,ZNRD1,151
SPI1,SIGLECG,735
SPI1,RIPK3,282
SPI1,NDUFB10,110
SPI1,ARHGAP19,138
SPI1,ABCA1,120
SPI1,ZFR2,132
SPI1,EXOSC5,121
SPI1,BCKDHA,121
SPI1,CRYBB1,183
SPI1,THEM7,541
SPI1,FAM234B,242
SPI1,RGCC,157
SPI1,CAMK1,151
SPI1,SNX29,180
SPI1,NDUFA5,172
SPI1,ASB15,172
SPI1,TMEM217,134
SPI1,TBC1D22B,134
SPI1,RAB37,179
SPI1,LAD1,693
SPI1,DGCR2,653
SPI1,SLC35D3,162
SPI1,STK25,116
SPI1,NREP,241
SPI1,ACTL10,231
SPI1,NIN,158
SPI1,ERBB2,110
SPI1,DNMBP,102
SPI1,ACVR1C,370
SPI1,UQCRQ,189
SPI1,WDR33,167
SPI1,ERG,354
SPI1,CHCHD7,161
SPI1,COX7B,144
SPI1,ARHGAP35,188
SPI1,ERCC4,102
SPI1,CCDC39,133
SPI1,MRI1,241
SPI1,OAF,105
SPI1,TAF1,218
SPI1,TIMP2,137
SPI1,KIF19A,162
SPI1,HILPDA,170
SPI1,CMTM8,206
SPI1,CDADC1,959
SPI1,AOX3,305
SPI1,MEMO1,101
SPI1,MFSD1,348
SPI1,HBA-A2,285
SPI1,HBA-A1,285
SPI1,MAN1A,152
SPI1,FBXL18,133
SPI1,MBOAT2,235
SPI1,SEPHS1,196
SPI1,RAB44,218
SPI1,GLT1D1,268
SPI1,MAGOHB,151
SPI1,PDZD2,195
SPI1,FMR1,243
SPI1,SHC4,110
SPI1,SPZ1,585
SPI1,HLX,252
SPI1,RHOBTB2,220
SPI1,HADHB,140
SPI1,SAMD4,354
SPI1,ESS2,130
SPI1,GDF11,210
SPI1,NKAP,112
SPI1,PHF19,147
SPI1,PRICKLE3,127
SPI1,TBXA2R,309
SPI1,ERO1L,158
SPI1,BTBD7,481
SPI1,TIGD3,144
SPI1,SUN3,226
SPI1,GM11992,226
SPI1,TMEM67,226
SPI1,SMCO3,1667
SPI1,LIPH,161
SPI1,ITGB5,180
SPI1,ZFP113,113
SPI1,PPIE,180
SPI1,INTS8,103
SPI1,ANKRD55,369
SPI1,ASCL5,162
SPI1,LOC666331,222
SPI1,PSRC1,152
SPI1,SP8,238
SPI1,SLC25A11,151
SPI1,RNF167,151
SPI1,POP5,273
SPI1,EGR1,156
SPI1,DTWD2,185
SPI1,MAD2L2,224
SPI1,GNA14,120
SPI1,EDC3,151
SPI1,CCP110,120
SPI1,JAKMIP1,196
SPI1,PTCD1,135
SPI1,CPSF4,135
SPI1,SPIN1,465
SPI1,ZFP994,215
SPI1,VPS41,256
SPI1,SLC25A42,161
SPI1,GM5111,116
SPI1,MED21,291
SPI1,MKRN2OS,265
SPI1,LHX8,123
SPI1,MXI1,185
SPI1,SHPRH,216
SPI1,4931408C20RIK,206
SPI1,FFAR2,378
SPI1,MED10,152
SPI1,CYP1A1,560
SPI1,RCCD1,130
SPI1,HINT3,228
SPI1,CCNK,155
SPI1,DCLRE1B,129
SPI1,AP4B1,129
SPI1,AP2B1,166
SPI1,SNAI2,242
SPI1,SCD4,474
SPI1,GADD45G,1048
SPI1,PTPRH,710
SPI1,BAK1,156
SPI1,LIX1,113
SPI1,SCARF2,202
SPI1,PLAG1,161
SPI1,CDCP2,197
SPI1,CNIH3,204
SPI1,GLT28D2,220
SPI1,DNAH17,120
SPI1,WFDC21,219
SPI1,KLK9,399
SPI1,RPL24,130
SPI1,OOSP1,1425
SPI1,HOMEZ,217
SPI1,KAT2A,162
SPI1,OSBPL1A,288
SPI1,SLC35E2,268
SPI1,UNCX,243
SPI1,ALOX12B,228
SPI1,SLC9A2,923
SPI1,ZCCHC4,354
SPI1,TPBG,407
SPI1,PRMT3,596
SPI1,NCBP3,119
SPI1,ZFP850,172
SPI1,LYPD8,140
SPI1,TMEM176A,201
SPI1,RAB3B,172
SPI1,YIPF3,110
SPI1,POLR1C,110
SPI1,TPP1,131
SPI1,SLC1A2,298
SPI1,PGLYRP1,102
SPI1,DHX36,101
SPI1,CCDC25,126
SPI1,PLK3,185
SPI1,SLC25A22,212
SPI1,GTF2A2,258
SPI1,PPIL4,142
SPI1,ATP8B5,185
SPI1,PSMC6,182
SPI1,OAZ2,233
SPI1,CD9,302
SPI1,RTKN,205
SPI1,ATP6V1C1,123
SPI1,CLTRN,301
SPI1,MGST3,141
SPI1,CCDC166,134
SPI1,EBPL,308
SPI1,RCN3,171
SPI1,EFNA2,642
SPI1,SH2D5,216
SPI1,EGR3,248
SPI1,INSL5,186
SPI1,DUSP15,130
SPI1,CYC1,189
SPI1,PTEN,208
SPI1,SLC6A20A,367
SPI1,CCDC184,164
SPI1,USP39,370
SPI1,PCSK2,617
SPI1,ADAM19,592
SPI1,UBE2L6,238
SPI1,FPR2,162
SPI1,IL1F6,275
SPI1,SMG5,432
SPI1,E330009J07RIK,413
SPI1,FUNDC1,230
SPI1,KCTD7,178
SPI1,SIPA1,132
SPI1,FRY,162
SPI1,SYCE2,120
SPI1,COQ9,143
SPI1,CIAPIN1,143
SPI1,MCRIP2,130
SPI1,SERPINB9B,182
SPI1,ARFGAP1,142
SPI1,GPR85,246
SPI1,GTF2A1,405
SPI1,PAQR4,315
SPI1,TMEM266,383
SPI1,CCND2,462
SPI1,ATRN,140
SPI1,RBPJ,231
SPI1,MVB12A,281
SPI1,NCL,140
SPI1,GEMIN7,209
SPI1,COA6,123
SPI1,PDPR,290
SPI1,HERC3,122
SPI1,AKAP8L,151
SPI1,DUSP23,151
SPI1,SGSM3,127
SPI1,MTMR11,191
SPI1,CD24A,399
SPI1,TUBG2,519
SPI1,CDCA8,122
SPI1,9930104L06RIK,122
SPI1,MDFIC,154
SPI1,STIM2,189
SPI1,NUAK1,184
SPI1,TLX1,477
SPI1,EPM2A,120
SPI1,DPYD,328
SPI1,PCNX,195
SPI1,USF2,313
SPI1,ZFP947,143
SPI1,CCL1,603
SPI1,ST3GAL6,241
SPI1,HEMGN,256
SPI1,MRGPRH,110
SPI1,IL21R,164
SPI1,SPAG7,295
SPI1,FGF23,335
SPI1,LAMC1,703
SPI1,PBLD2,299
SPI1,POLR3H,122
SPI1,LOC100861615,158
SPI1,SVS6,229
SPI1,IQCF1,274
SPI1,RABGAP1L,494
SPI1,TOM1,141
SPI1,SCNN1B,638
SPI1,GRAMD2,1375
SPI1,REXO1,120
SPI1,KCNH4,309
SPI1,ASAP3,277
SPI1,GNPNAT1,249
SPI1,PDSS2,151
SPI1,DBN1,449
SPI1,TMEM158,137
SPI1,NEK8,633
SPI1,WDR46,222
SPI1,SLC39A14,185
SPI1,GM813,277
SPI1,TTC39B,110
SPI1,GM5416,120
SPI1,1810065E05RIK,253
SPI1,IFI204,177
SPI1,PYCRL,113
SPI1,SRC,160
SPI1,NOX1,177
SPI1,TMEM92,744
SPI1,LHX1,337
SPI1,IL6ST,249
SPI1,SLC13A2,151
SPI1,SLC35G2,110
SPI1,JKAMP,115
SPI1,HECTD2,287
SPI1,KCTD2,189
SPI1,ATP5H,189
SPI1,SAMM50,130
SPI1,NXN,550
SPI1,NFIX,236
SPI1,USP20,103
SPI1,BC005624,103
SPI1,GCHFR,193
SPI1,MRPS30,118
SPI1,TM9SF4,113
SPI1,NEMF,184
SPI1,GLYCAM1,129
SPI1,TAGLN2,163
SPI1,HS3ST3A1,190
SPI1,MT2,397
SPI1,KLRB1B,424
SPI1,IQCC,501
SPI1,TRIM36,120
SPI1,ZFAND2B,137
SPI1,CORO2A,141
SPI1,HTATIP2,120
SPI1,OLFR90,546
SPI1,ZFP37,529
SPI1,PRND,463
SPI1,TOP1MT,220
SPI1,DSTYK,345
SPI1,RUBCNL,425
SPI1,CISH,623
SPI1,LEMD3,362
SPI1,MFN2,162
SPI1,BSG,188
SPI1,ZFP932,314
SPI1,RNF180,518
SPI1,CCT5,138
SPI1,FAM43A,189
SPI1,D10JHU81E,125
SPI1,GCGR,172
SPI1,SMAD3,131
SPI1,PTPRN2,308
SPI1,EREG,116
SPI1,HPDL,252
SPI1,EPHX3,458
SPI1,MYO1A,151
SPI1,HIF3A,517
SPI1,FAM173B,138
SPI1,ADRB1,103
SPI1,HSF4,243
SPI1,PPIL2,140
SPI1,ADD1,124
SPI1,PPP1R3B,387
SPI1,ERAL1,103
SPI1,PIFO,395
SPI1,CAMSAP2,170
SPI1,GNG4,265
SPI1,AK3,120
SPI1,PLA2G15,206
SPI1,SVOP,218
SPI1,MAB21L3,323
SPI1,DCHS1,168
SPI1,TXNDC17,398
SPI1,NR3C2,137
SPI1,NIPA1,355
SPI1,CTSG,290
SPI1,NPCD,195
SPI1,CBX6,195
SPI1,FAM69A,157
SPI1,WNT9B,369
SPI1,TRIM40,251
SPI1,RHBDF1,321
SPI1,AIRE,162
SPI1,DNASE1L3,779
SPI1,ABCA7,142
SPI1,RAB22A,200
SPI1,CMYA5,172
SPI1,OLFR1033,516
SPI1,CD164,321
SPI1,AFG3L2,108
SPI1,HOGA1,239
SPI1,GM9513,253
SPI1,THADA,151
SPI1,PRRC2B,154
SPI1,TVP23A,218
SPI1,FJX1,579
SPI1,IFI27,140
SPI1,2410004P03RIK,130
SPI1,CHCHD6,307
SPI1,6430628N08RIK,696
SPI1,IKZF3,191
SPI1,FGFR3,265
SPI1,PTGS2,151
SPI1,ACY3,525
SPI1,SIGIRR,206
SPI1,TUBB4B,122
SPI1,ST3GAL5,342
SPI1,LRRC1,138
SPI1,ZFP85,130
SPI1,MSX2,172
SPI1,MANEA,121
SPI1,HTR1A,290
SPI1,ABLIM1,147
SPI1,ANKRD9,206
SPI1,PAM16,315
SPI1,ADIPOR2,116
SPI1,LRPPRC,202
SPI1,CARHSP1,269
SPI1,BLOC1S4,222
SPI1,LYVE1,404
SPI1,SC5D,130
SPI1,TMEM242,105
SPI1,CDK2AP2,183
SPI1,DGKK,399
SPI1,DGKD,473
SPI1,DDX6,177
SPI1,TGFB3,311
SPI1,PDCD1LG2,1500
SPI1,SEPSECS,1551
SPI1,BTLA,147
SPI1,SHISA4,267
SPI1,CCSER1,456
SPI1,CD209A,471
SPI1,OGFOD2,121
SPI1,ARHGEF11,179
SPI1,PHLDA2,206
SPI1,BCAT1,122
SPI1,PARM1,256
SPI1,DDR1,331
SPI1,IGF2R,167
SPI1,CILP2,731
SPI1,DNM2,107
SPI1,SLC10A4,166
SPI1,SPIN4,195
SPI1,NAT8L,107
SPI1,IL13RA1,522
SPI1,TRIM14,196
SPI1,MARCO,489
SPI1,DYNC1I2,154
SPI1,GPRC5A,389
SPI1,EOMES,137
SPI1,POM121L2,252
SPI1,ARL14EPL,130
SPI1,EVX2,170
SPI1,DHDDS,206
SPI1,SLC5A10,151
SPI1,EGFL8,603
SPI1,ZFP982,979
SPI1,GCSAM,481
SPI1,DLK2,253
SPI1,APIP,133
SPI1,BLMH,110
SPI1,RBM27,300
SPI1,PBX3,183
SPI1,PLXDC2,314
SPI1,CCL27A,265
SPI1,CHAC2,102
SPI1,POLR2F,195
SPI1,1700088E04RIK,195
SPI1,SLFN1,212
SPI1,KSR1,246
SPI1,VIPR2,110
SPI1,TMEM25,119
SPI1,TXLNG,110
SPI1,ZFP36,183
SPI1,H2-Q2,416
SPI1,RTRAF,361
SPI1,PLEKHF1,131
SPI1,SPDYE4A,408
SPI1,PPM1J,179
SPI1,ARHGEF15,1495
SPI1,IQCA,151
SPI1,PPY,211
SPI1,TTL,151
SPI1,4930564D02RIK,660
SPI1,MTMR12,144
SPI1,KCNJ1,167
SPI1,RALGAPA2,102
SPI1,E2F2,159
SPI1,LIN9,188
SPI1,TMED4,117
SPI1,PCDH12,353
SPI1,FADS6,195
SPI1,1700029F12RIK,120
SPI1,SPRR2A3,151
SPI1,BBS5,195
SPI1,EFNA4,274
SPI1,EYA3,172
SPI1,BDH2,1483
SPI1,NR4A2,161
SPI1,OLR1,246
SPI1,1700001C19RIK,296
SPI1,LHX9,215
SPI1,FYB,264
SPI1,RABL6,172
SPI1,RAB10,114
SPI1,HPSE,396
SPI1,GM7072,129
SPI1,DUSP14,287
SPI1,FOXC1,150
SPI1,ITIH1,208
SPI1,NCALD,389
SPI1,C1QTNF6,187
SPI1,RIDA,143
SPI1,POP1,143
SPI1,TMIE,200
SPI1,ALS2CL,200
SPI1,GREB1,201
SPI1,ZBP1,232
SPI1,TMEM79,432
SPI1,CYP2S1,595
SPI1,YDJC,153
SPI1,CCDC116,153
SPI1,PTGIR,304
SPI1,DUSP18,678
SPI1,4921536K21RIK,678
SPI1,PABPN1,120
SPI1,DOCK6,110
SPI1,IFI202B,174
SPI1,GM3696,228
SPI1,ADAM15,138
SPI1,1700001K19RIK,1000
SPI1,ARHGAP21,116
SPI1,SYNC,236
SPI1,MEIS3,180
SPI1,POPDC2,466
SPI1,PRSS2,175
SPI1,ODAPH,171
SPI1,HIF1AN,224
SPI1,CFC1,132
SPI1,HEYL,299
SPI1,MFAP4,227
SPI1,SGIP1,144
SPI1,P2RX5,600
SPI1,ZDHHC8,162
SPI1,PROS1,161
SPI1,PDE11A,289
SPI1,MYL6,172
SPI1,IL18BP,121
SPI1,BCL7C,224
SPI1,PNMA1,158
SPI1,GYPC,115
SPI1,SMPDL3B,173
SPI1,ACADL,179
SPI1,OLFR640,240
SPI1,STFA2,242
SPI1,SEC14L4,660
SPI1,PSMC3,169
SPI1,ZFP951,162
SPI1,EIF2S2,195
SPI1,GM14326,123
SPI1,RUFY3,117
SPI1,AGRN,113
SPI1,SEPT5,231
SPI1,NOS1AP,120
SPI1,CBFA2T3,341
SPI1,SEMA5B,531
SPI1,NUDT17,1309
SPI1,HIST1H2BB,276
SPI1,LHFPL1,122
SPI1,LY6G,251
SPI1,STBD1,125
SPI1,SUOX,439
SPI1,OSTC,151
SPI1,STAT4,430
SPI1,AI661453,296
SPI1,LIF,291
SPI1,ZFP867,500
SPI1,F2R,1070
SPI1,DNAH10,206
SPI1,SHROOM4,283
SPI1,MS4A15,333
SPI1,EPHA2,176
SPI1,ZFP960,221
SPI1,LIPG,151
SPI1,CALML3,169
SPI1,FLVCR2,130
SPI1,IDO1,297
SPI1,TAP2,118
SPI1,ISOC2B,758
SPI1,PFDN6,222
SPI1,SCLY,168
SPI1,CHRNB1,355
SPI1,CAPN1,278
SPI1,MRPL22,435
SPI1,LIPT2,113
SPI1,SLU7,118
SPI1,SLC25A37,224
SPI1,TBX18,162
SPI1,UBALD1,328
SPI1,PGPEP1,163
SPI1,ZFP964,115
